requirement_id,section,source_line,source_text,implementation_symbols,code_locations,acceptance,status
Q3-L1783,3.19,1783,},physics.replay;rolling.frame_for,src/q3/physics.py:22;src/q3/rolling.py:28,test_energy_balance_saturation;test_real_day_rollout_and_template,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1784,3.19,1784,\],physics.replay;rolling.frame_for,src/q3/physics.py:22;src/q3/rolling.py:28,test_energy_balance_saturation;test_real_day_rollout_and_template,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1786,3.19,1786,当天 \(24{:}00\) 的真实 SOC 直接传递到下一天：,physics.replay;rolling.frame_for,src/q3/physics.py:22;src/q3/rolling.py:28,test_energy_balance_saturation;test_real_day_rollout_and_template,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1788,3.19,1788,\[,physics.replay;rolling.frame_for,src/q3/physics.py:22;src/q3/rolling.py:28,test_energy_balance_saturation;test_real_day_rollout_and_template,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1789,3.19,1789,\boxed{,physics.replay;rolling.frame_for,src/q3/physics.py:22;src/q3/rolling.py:28,test_energy_balance_saturation;test_real_day_rollout_and_template,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1790,3.19,1790,"E_{d+1,0}^{\mathrm{real}}",physics.replay;rolling.frame_for,src/q3/physics.py:22;src/q3/rolling.py:28,test_energy_balance_saturation;test_real_day_rollout_and_template,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1791,3.19,1791,=,physics.replay;rolling.frame_for,src/q3/physics.py:22;src/q3/rolling.py:28,test_energy_balance_saturation;test_real_day_rollout_and_template,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1792,3.19,1792,"E_{d,144}^{\mathrm{real}}.",physics.replay;rolling.frame_for,src/q3/physics.py:22;src/q3/rolling.py:28,test_energy_balance_saturation;test_real_day_rollout_and_template,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1793,3.19,1793,},physics.replay;rolling.frame_for,src/q3/physics.py:22;src/q3/rolling.py:28,test_energy_balance_saturation;test_real_day_rollout_and_template,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1794,3.19,1794,\],physics.replay;rolling.frame_for,src/q3/physics.py:22;src/q3/rolling.py:28,test_energy_balance_saturation;test_real_day_rollout_and_template,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1796,3.19,1796,---,physics.replay;rolling.frame_for,src/q3/physics.py:22;src/q3/rolling.py:28,test_energy_balance_saturation;test_real_day_rollout_and_template,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1798,3.20,1798,# 3.20 区间内因果实时反馈的 10 min 聚合近似,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1800,3.20,1800,附件 2 只提供 10 min 粒度的实际负荷和实际光伏，而真实储能控制器可以在 10 min 区间内部以更高频率读取当前功率与 SOC。为避免把“区间末统计得到的完整平均净负荷”错误地解释为区间起点已知信息，本文明确区分**物理执行层**和**数据回放层**。,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1802,3.20,1802,设第 \(t\) 个时隙为,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1804,3.20,1804,\[,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1805,3.20,1805,\boxed{,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1806,3.20,1806,"I_t=(\tau_{t-1},\tau_t],",physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1807,3.20,1807,\qquad,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1808,3.20,1808,\tau_t-\tau_{t-1}=10\text{ min}.,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1809,3.20,1809,},physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1810,3.20,1810,\],physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1812,3.20,1812,在物理执行层，对任意 \(\tau\in I_t\)，定义瞬时净负荷功率,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1814,3.20,1814,\[,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1815,3.20,1815,\nu(\tau)=P^L(\tau)-P^{PV}(\tau).,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1816,3.20,1816,\],physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1818,3.20,1818,"节点 \(k(t)\) 已经冻结响应上限 \(\bar c_t^{(k(t))},\bar r_t^{(k(t))}\)。区间内部控制器在时刻 \(\tau\) 只能使用信息集",physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1820,3.20,1820,\[,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1821,3.20,1821,\mathcal I_\tau,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1822,3.20,1822,=,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1823,3.20,1823,"\sigma\{\nu(s),E(s):s\le\tau\},",physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1824,3.20,1824,\],physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1826,3.20,1826,因此瞬时充放电满足,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1828,3.20,1828,\[,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1829,3.20,1829,"(c(\tau),r(\tau))",physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1830,3.20,1830,=,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1831,3.20,1831,\phi_t\!,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1832,3.20,1832,\left(,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1833,3.20,1833,\mathcal I_\tau;,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1834,3.20,1834,"\bar c_t^{(k(t))},",physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1835,3.20,1835,\bar r_t^{(k(t))},physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1836,3.20,1836,"\right),",physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1837,3.20,1837,\],physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1839,3.20,1839,且不得依赖 \(s>\tau\) 的未来信息。10 min 结束后，实际聚合电量为,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1841,3.20,1841,\[,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1842,3.20,1842,\boxed{,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1843,3.20,1843,"c_t=\int_{I_t}c(\tau)\,d\tau,",physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1844,3.20,1844,\qquad,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1845,3.20,1845,"r_t=\int_{I_t}r(\tau)\,d\tau.",physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1846,3.20,1846,},physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1847,3.20,1847,\],physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1849,3.20,1849,"附件 2 并未提供上述亚 10 min 轨迹，因此正式代码无法直接重建 \(c(\tau),r(\tau)\)。第 3.14 和第 3.19 节使用",physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1851,3.20,1851,\[,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1852,3.20,1852,"n_{d,t}^{\mathrm{real}}",physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1853,3.20,1853,=,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1854,3.20,1854,\Delta t\left(,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1855,3.20,1855,"L_{d,t}^{\mathrm{real}}-P_{d,t}^{PV,\mathrm{real}}",physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1856,3.20,1856,\right),physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1857,3.20,1857,\],physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1859,3.20,1859,"代入饱和反馈式得到 \(c_t,r_t\)，应理解为",physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1861,3.20,1861,\[,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1862,3.20,1862,\boxed{,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1863,3.20,1863,\text{区间内实时因果反馈},physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L1864,3.20,1864,\longrightarrow,physics.replay;optimization.add_path,src/q3/physics.py:22;src/q3/optimization.py:73,test_lag_does_not_observe_current;test_exact_milp_matches_fixed_min,implemented; bounded-tests-only; full-numerical-evaluation-not-run
