model,date,total_cost,emergency_cost,emergency_kwh,end_soc,initial_soc,mean_soc,lower_bound_fraction,upper_bound_fraction
Q4-2,2025-09-24,54278.102467723991,11258.29236824631,3826.9847409691201,1200.0000000000016,2699.9999999999991,5967.5957065698212,0.15277777777777779,0.16666666666666666
Q4-2,2025-09-25,50568.541543992746,2932.7614378669673,754.0142657550789,1199.9999999999993,1200.0000000000016,6221.1972888568762,0.1736111111111111,0.14583333333333334
Q4-2,2025-09-26,18051.272774318437,472.06004565009084,127.17821217420482,2700.0000000000045,1199.9999999999993,4860.7096429045705,0.14583333333333334,0.1388888888888889
Q4-2,2025-09-27,23516.070387372445,3921.843637217014,1365.3342815061374,10800.000000000004,2700.0000000000045,5173.1651397459227,0.10416666666666667,0.11805555555555555
Q4-2,2025-09-28,48530.779392047734,3456.1554980236961,878.20654484991655,4199.9999999999982,10800.000000000004,7176.3902921425906,0.0625,0.36805555555555558
Q4-2,2025-09-29,51665.822089973488,1700.1755562632384,363.72923651651502,1950.0000000000064,4199.9999999999982,6375.3574195305009,0.076388888888888895,0.1736111111111111
Q4-2,2025-09-30,60045.047787827789,9652.8011237103365,2496.4248684428244,1949.9999999999982,1950.0000000000064,5988.6773277239463,0.069444444444444448,0.16666666666666666
Q4-2,2025-10-01,44065.80048399049,0,0,1200.0000000000007,1949.9999999999982,6328.0879536872799,0.15277777777777779,0.15277777777777779
Q4-2,2025-10-02,49422.364360466709,149.68845400724015,73.275996708816251,1199.9999999999982,1200.0000000000007,6575.1603074028926,0.14583333333333334,0.18055555555555555
Q4-2,2025-10-03,15752.796665275404,62.477601302009298,32.213251509156635,3604.9375152206053,1199.9999999999982,4795.6670854620124,0.21527777777777779,0.090277777777777776
Q4-2,2025-10-04,19315.933234490934,241.88423875000396,75.482764419783024,10799.999999999998,3604.9375152206053,5572.9813309605333,0.0625,0.11805555555555555
Q4-2,2025-10-05,44526.094857811564,462.5318858259601,145.68823922118952,2725.6639049246114,10799.999999999998,7206.8429501574828,0.097222222222222224,0.33333333333333331
Q4-2,2025-10-06,48453.718696230222,6249.7031096777182,1860.4553332323719,2700.0000000000005,2725.6639049246114,6556.0049978790985,0.0625,0.15972222222222221
Q4-2,2025-10-07,46002.564080029704,1314.0722042365778,324.95277365359516,4800.0000000000009,2700.0000000000005,6607.2129706924734,0.069444444444444448,0.15277777777777779
Q4-2,2025-10-08,44021.26080136474,3063.9965750264901,667.62693180824863,4200.0000000000055,4800.0000000000009,6789.2639248925298,0.076388888888888895,0.15277777777777779
Q4-2,2025-10-09,47492.694280522643,1110.1725734893266,208.98443762911927,1200.0000000000018,4200.0000000000055,6442.8277794847454,0.16666666666666666,0.13194444444444445
Q4-2,2025-10-10,17099.388467892994,350.74407137945923,150.37491963666741,7943.2207905292817,1200.0000000000018,5729.9862549703921,0.0625,0.1111111111111111
Q4-2,2025-10-11,15798.127542930828,559.18217289811946,222.73194074617965,10199.999999999998,7943.2207905292817,6250.9907756771081,0.0625,0.1111111111111111
Q4-2,2025-10-12,43351.994642269434,2779.9222279508167,613.03088424771852,4950,10199.999999999998,7295.1237375751789,0.0625,0.38194444444444442
Q4-2,2025-10-13,46467.761530639575,1530.7295862380201,337.10035296130502,4949.9999999999982,4950,7012.7868450767983,0.055555555555555552,0.1736111111111111
Q4-2,2025-10-14,50891.887949478027,1824.835524744045,411.64902906695005,7200.0000000000009,4949.9999999999982,6699.1256569954094,0.076388888888888895,0.18055555555555555
Q4-2,2025-10-15,50219.306566428051,641.09785525253812,228.6787280328557,6450.0000000000027,7200.0000000000009,6914.1712923883861,0.083333333333333329,0.13194444444444445
Q4-2,2025-10-16,47887.780273642566,1492.8288588745181,473.23024206560757,1200.0000000000009,6450.0000000000027,6750.0940114999785,0.125,0.2361111111111111
Q4-2,2025-10-17,18158.496735047207,1745.1628968859673,590.43303434856352,7950.0000000000027,1200.0000000000009,5286.3378145807364,0.1111111111111111,0.090277777777777776
Q4-2,2025-10-18,16646.62442095649,447.71132443838525,181.78192372323832,10800.000000000002,7950.0000000000027,6619.2535177136779,0.090277777777777776,0.15277777777777779
Q4-2,2025-10-19,49017.746843866189,1505.1898338091801,364.89216393457048,7050.0000000000036,10800.000000000002,7344.3313031950638,0.083333333333333329,0.34027777777777779
Q4-2,2025-10-20,53642.387520727047,623.56802005157192,185.93060727256375,7949.9999999999955,7050.0000000000036,7017.9284151809825,0.10416666666666667,0.15972222222222221
Q4-2,2025-10-21,53765.530547569644,2637.0140902968978,673.97306226700982,6449.9999999999973,7949.9999999999955,7033.50712440999,0.055555555555555552,0.21527777777777779
Q4-2,2025-10-22,51519.695162275995,1333.3111700491431,422.19841253734666,7050.0000000000009,6449.9999999999973,7079.9777711394518,0.083333333333333329,0.15277777777777779
Q4-2,2025-10-23,55737.231675778923,1044.7483749539958,343.19042341854384,1200.0000000000027,7050.0000000000009,7029.6148414308218,0.13194444444444445,0.1388888888888889
Q4-2,2025-10-24,17575.234339428567,1127.9870853414936,373.21559204509822,5162.0887586266326,1200.0000000000027,5238.5286073251937,0.15277777777777779,0.097222222222222224
Q4-2,2025-10-25,17222.641775144311,666.54478264747047,222.63978230817372,10199.999999999998,5162.0887586266326,5955.7211458204729,0.076388888888888895,0.10416666666666667
Q4-2,2025-10-26,51798.230584563877,1003.0893636189403,233.66261796525342,6449.9999999999927,10199.999999999998,7455.7264692544395,0.10416666666666667,0.25
Q4-2,2025-10-27,50604.871636903328,2331.6712251687231,597.80283032741204,7200.0000000000009,6449.9999999999927,6945.7627358322661,0.076388888888888895,0.1388888888888889
Q4-2,2025-10-28,52975.420871801856,5290.8103316768493,1335.8030479197689,4950.0000000000009,7200.0000000000009,7313.1349594785961,0.090277777777777776,0.28472222222222221
Q4-2,2025-10-29,56658.81132858104,741.5166726047255,200.22586286827845,6299.9999999999964,4950.0000000000009,6927.5807110367568,0.11805555555555555,0.13194444444444445
Q4-2,2025-10-30,50163.081546315138,2676.5520822289063,687.58969178907228,1199.9999999999973,6299.9999999999964,6830.6810281342396,0.18055555555555555,0.14583333333333334
Q4-2,2025-10-31,19068.456095529265,103.43690225415698,47.546232523368076,5700.0000000000018,1199.9999999999973,5749.0429368346568,0.0625,0.1388888888888889
Q4-2,2025-11-01,17276.390729460265,512.20432056067216,255.93503005912387,10200,5700.0000000000018,6166.8608370554757,0.069444444444444448,0.13194444444444445
Q4-2,2025-11-02,52842.671975653466,2207.7681239356471,519.16208570382742,3835.0448040743922,10200,7157.7574154252807,0.090277777777777776,0.18055555555555555
Q4-2,2025-11-03,59721.505680720089,547.75863377513815,149.71906572743842,7200.0000000000018,3835.0448040743922,7114.2062243593264,0.090277777777777776,0.19444444444444445
Q4-2,2025-11-04,53372.348703243166,1449.1478932796467,332.29930742155716,6450,7200.0000000000018,7289.5717518414995,0.0625,0.1875
Q4-2,2025-11-05,59608.096548740607,740.79208742128674,229.65143886380065,4950,6450,7394.1988231013056,0.0625,0.2013888888888889
Q4-2,2025-11-06,55559.592232540774,1183.667779137355,343.82708595787113,1199.9999999999955,4950,6882.9924645849105,0.1388888888888889,0.1388888888888889
Q4-2,2025-11-07,18332.072166623868,587.72733385324761,234.48477838219947,7199.9999999999991,1199.9999999999955,6010.9128728248961,0.0625,0.1111111111111111
Q4-2,2025-11-08,17748.065433222604,322.03814079676243,109.94869507347983,10200.000000000011,7199.9999999999991,6532.7466505316888,0.055555555555555552,0.10416666666666667
Q4-2,2025-11-09,54885.473619114622,960.02631962382748,242.7187848186727,3450.0000000000018,10200.000000000011,7810.1959751505283,0.0625,0.3888888888888889
Q4-2,2025-11-10,61645.819636807093,1732.318031290517,397.1513889729668,4950.0000000000036,3450.0000000000018,6841.7470576735395,0.0625,0.19444444444444445
Q4-2,2025-11-11,61320.439371946712,366.10521054891097,136.47646448394858,5550.0000000000036,4950.0000000000036,7506.5589828363027,0.090277777777777776,0.22222222222222221
Q4-2,2025-11-12,56381.92287435953,690.68759120568097,137.1313656335181,3299.9999999999982,5550.0000000000036,7009.9386148641888,0.0625,0.1388888888888889
Q4-2,2025-11-13,61395.600332522226,5841.2251359425036,1365.7766572843886,1200.0000000000027,3299.9999999999982,6887.2597755288625,0.125,0.1388888888888889
Q4-2,2025-11-14,18910.441927087635,383.04716650391947,122.22054187501956,6450.0000000000009,1200.0000000000027,6079.6045665448019,0.055555555555555552,0.125
Q4-2,2025-11-15,20550.476462518265,385.24083293031777,141.04547300763056,10200.000000000004,6450.0000000000009,7229.8628105052467,0.048611111111111112,0.15972222222222221
Q4-2,2025-11-16,59853.898496918671,3375.6003426802431,738.77007706084339,7050.0000000000091,10200.000000000004,8014.4615883801534,0.0625,0.4236111111111111
Q4-2,2025-11-17,57401.191620509024,1880.9415899264302,530.91191135751399,6450.0000000000027,7050.0000000000091,7468.3610271233192,0.055555555555555552,0.13194444444444445
Q4-2,2025-11-18,60193.528389998552,1647.2437407883549,457.89573390503267,4950.0000000000009,6450.0000000000027,7019.1596034212744,0.055555555555555552,0.1388888888888889
Q4-2,2025-11-19,63353.055134362716,2692.6553760615516,617.06881611068172,7950.0000000000036,4950.0000000000009,7397.0325601589248,0.0625,0.1875
Q4-2,2025-11-20,56928.270204623128,1735.595045414065,418.72859453836236,1200.0000000000018,7950.0000000000036,7044.2661152374576,0.14583333333333334,0.1736111111111111
Q4-2,2025-11-21,20621.421218758293,449.8829353436858,220.33221471492294,8795.7607406287552,1200.0000000000018,6338.6055308240611,0.048611111111111112,0.125
Q4-2,2025-11-22,20366.173303864573,505.75148120839259,224.98033667293987,10200,8795.7607406287552,7475.8051978922695,0.048611111111111112,0.28472222222222221
Q4-2,2025-11-23,59871.52908590906,3097.7257100877273,619.13982641362088,7800.0000000000055,10200,7925.2140569590392,0.0625,0.38194444444444442
Q4-2,2025-11-24,58606.136156546258,1726.4275291196475,453.18082827256455,7200.0000000000045,7800.0000000000055,7528.2422039555868,0.0625,0.1388888888888889
Q4-2,2025-11-25,66530.19734961653,705.08611482460356,244.84802615919449,5700.0000000000009,7200.0000000000045,7411.8344542150153,0.076388888888888895,0.1875
Q4-2,2025-11-26,63695.728138513543,1031.1244754610493,229.94929036068831,4800.0000000000045,5700.0000000000009,7301.5875604719122,0.0625,0.1875
Q4-2,2025-11-27,61265.54132111591,901.48495586721265,197.48505743490026,1200.0000000000018,4800.0000000000045,6795.5644005799841,0.097222222222222224,0.1875
Q4-2,2025-11-28,20976.435573368639,948.61168823460434,315.53380781766259,7199.9999999999982,1200.0000000000018,6731.3526416295435,0.048611111111111112,0.1388888888888889
Q4-2,2025-11-29,23717.589628667622,522.23185055008514,263.46021733306077,10200.000000000004,7199.9999999999982,7470.1442041789287,0.048611111111111112,0.28472222222222221
Q4-2,2025-11-30,65629.726050058525,2927.5113383336347,620.75066148398514,7799.9999999999982,10200.000000000004,8072.1491531851352,0.055555555555555552,0.40277777777777779
Q4-2,2025-12-01,79632.21442966818,10522.853476424734,2932.7512071625565,4800,7799.9999999999982,7718.818254018227,0.0625,0.20833333333333334
Q4-2,2025-12-02,83371.647009408349,7531.6313272740408,1808.3444823722748,4950.0000000000027,4800,7431.3406841498281,0.090277777777777776,0.2013888888888889
Q4-2,2025-12-03,83014.137915614527,15791.467323453442,3719.3394936366021,4949.9999999999982,4950.0000000000027,7635.0431666207478,0.069444444444444448,0.1736111111111111
Q4-2,2025-12-04,79558.991586621341,5814.8332990438939,1293.9922428154564,1199.9999999999991,4949.9999999999982,7298.2385078820707,0.14583333333333334,0.25
Q4-2,2025-12-05,27795.348894325623,2834.9218352836106,959.88749155397068,7050.0000000000009,1199.9999999999991,6647.7609555579593,0.048611111111111112,0.14583333333333334
Q4-2,2025-12-06,29223.557753834961,3394.0714706544513,1077.4414727752701,10200.000000000011,7050.0000000000009,7240.2998798876879,0.055555555555555552,0.13194444444444445
Q4-2,2025-12-07,81845.623067509659,6572.2786371208831,1624.8105437610657,7200.0000000000018,10200.000000000011,7929.5279740024207,0.083333333333333329,0.3888888888888889
Q4-2,2025-12-08,79594.244289064678,814.09581660950437,148.88724192977804,6300,7200.0000000000018,7786.8466956619632,0.069444444444444448,0.22222222222222221
Q4-2,2025-12-09,79667.237375648503,1174.087527056101,233.61222918481008,7200.0000000000009,6300,7802.5381658327342,0.0625,0.22916666666666666
Q4-2,2025-12-10,78184.287322163553,2798.6643630860153,639.9356073454428,7050.0000000000027,7200.0000000000009,7868.2386656337349,0.048611111111111112,0.22916666666666666
Q4-2,2025-12-11,74706.066252983888,549.52546411382627,152.65250779486689,1200.0000000000018,7050.0000000000027,7499.4911446061969,0.15277777777777779,0.2361111111111111
Q4-2,2025-12-12,30253.076575272651,647.44539070702763,169.36667696357722,9300.0000000000018,1200.0000000000018,6776.8039986247213,0.055555555555555552,0.1388888888888889
Q4-2,2025-12-13,27630.380086752502,511.55084461752256,138.48249329869259,10200.000000000004,9300.0000000000018,7652.1009911972833,0.055555555555555552,0.30555555555555558
Q4-2,2025-12-14,77876.342252243921,5267.9246617734643,1002.8523170570164,9676.1587864924113,10200.000000000004,8011.5195090089883,0.069444444444444448,0.34722222222222221
Q4-2,2025-12-15,79722.186992630639,7282.8600554064615,1631.2172989461501,8550.0000000000036,9676.1587864924113,8053.7294619583408,0.0625,0.40972222222222221
Q4-2,2025-12-16,78815.34838049626,266.89068958079304,82.889861413376934,9300.0000000000036,8550.0000000000036,8058.8308834459394,0.069444444444444448,0.41666666666666669
Q4-2,2025-12-17,78877.034582920591,890.89393838256956,186.62774692764077,7800.0000000000036,9300.0000000000036,8129.0073765226653,0.0625,0.4513888888888889
Q4-2,2025-12-18,72725.116483752412,674.59237712722279,179.5013029945315,2700.0000000000045,7800.0000000000036,7701.4393423468073,0.069444444444444448,0.34027777777777779
Q4-2,2025-12-19,29538.782148125109,1519.3203539687588,580.07875890639866,10049.999999999998,2700.0000000000045,6954.6828422891194,0.069444444444444448,0.22222222222222221
Q4-2,2025-12-20,26426.044832890693,223.26372748339682,89.194078356396972,10200.000000000004,10049.999999999998,7573.8240778979962,0.055555555555555552,0.29166666666666669
Q4-2,2025-12-21,76627.356036578829,1268.3096653349394,269.99742406287487,8699.9999999999964,10200.000000000004,8063.9751546456937,0.069444444444444448,0.4236111111111111
Q4-2,2025-12-22,77436.638216140433,1656.8358660710578,387.44387596184328,7949.9999999999982,8699.9999999999964,7870.3011876193341,0.069444444444444448,0.2638888888888889
Q4-2,2025-12-23,78150.234341049902,512.76920796323532,95.810503961227141,9450.0000000000018,7949.9999999999982,8070.9220155821677,0.069444444444444448,0.3888888888888889
Q4-2,2025-12-24,75424.622058766792,561.92512681316089,146.91662769435538,7200,9450.0000000000018,8092.0912730120053,0.0625,0.4513888888888889
Q4-2,2025-12-25,72580.864683990018,2425.8921109501725,569.66062853497453,1200.0000000000018,7200,7532.8400686498835,0.15972222222222221,0.3888888888888889
Q4-2,2025-12-26,28966.296600199283,289.36517715009114,103.10427119989811,10800.000000000002,1200.0000000000018,7000.4468960732383,0.048611111111111112,0.22222222222222221
Q4-2,2025-12-27,25717.750785976343,827.98329115973047,245.85148634853641,10800.000000000009,10800.000000000002,7524.4867144509062,0.055555555555555552,0.3611111111111111
Q4-2,2025-12-28,73729.959640182627,1842.4797601355347,428.04682509483814,7949.9999999999982,10800.000000000009,8008.4274321506882,0.069444444444444448,0.43055555555555558
Q4-2,2025-12-29,74409.517191540624,818.48019412473491,211.03276034288228,9450.0000000000036,7949.9999999999982,8091.5132360813504,0.069444444444444448,0.4236111111111111
Q4-2,2025-12-30,74375.988057853421,1422.4876101344828,296.60629876325328,8700.0000000000018,9450.0000000000036,8050.4129427768739,0.0625,0.4513888888888889
Q4-2,2025-12-31,77277.675264889258,1071.0549388472045,332.12225281988435,9450.0000000000036,8700.0000000000018,8069.9139610449884,0.076388888888888895,0.3888888888888889
Q4-3,2025-02-01,21825.916733281971,702.63735781068078,175.63977201508408,4323.6192726538529,6000,7058.364393755538,0.013888888888888888,0.27777777777777779
Q4-3,2025-02-02,65243.958170140853,255.51215881238249,47.794218832527008,1375.844290860201,4323.6192726538529,7179.3578404060718,0.013888888888888888,0.076388888888888895
Q4-3,2025-02-03,69230.120922795701,1129.3086112447775,224.6244081669993,1418.5200402082537,1375.844290860201,7202.022647823951,0.013888888888888888,0.18055555555555555
Q4-3,2025-02-04,70337.397093268475,611.67501331878088,186.21317642468355,1376.5566033643827,1418.5200402082537,7135.7405190185791,0.020833333333333332,0.13194444444444445
Q4-3,2025-02-05,67263.253096344473,776.56429854394969,223.25584294966643,1317.7627401212812,1376.5566033643827,7055.7583627279637,0.020833333333333332,0.1388888888888889
