origin,horizon,slot,forecast_net_kwh,actual_net_kwh,error_kwh
2025-09-11,0,128,773.25290854778996,824.30751666666663,51.054608118876672
2025-09-11,0,129,760.57329348822032,812.54666666666662,51.973373178446309
2025-09-11,0,130,840.68063007346836,813.63901666666663,-27.04161340680173
2025-09-11,0,131,749.69004328054814,718.83038333333332,-30.859659947214823
2025-09-11,0,132,597.97769729795073,591.47500000000002,-6.5026972979507036
2025-09-11,0,133,616.62457393124964,615.28306666666674,-1.3415072645829014
2025-09-11,0,134,639.68352360632525,637.66565000000003,-2.0178736063252245
2025-09-11,0,135,583.62800129691959,606.35166666666669,22.723665369747096
2025-09-11,0,136,564.94713705814775,614.77350000000001,49.826362941852267
2025-09-11,0,137,603.86935320997259,597.61513333333335,-6.2542198766392403
2025-09-11,0,138,644.801940605308,563.49000000000001,-81.311940605307996
2025-09-11,0,139,638.26794289296311,595.56450000000007,-42.703442892963039
2025-09-11,0,140,612.95914404308019,616.68078333333335,3.7216392902531652
2025-09-11,0,141,607.82184886441576,602.40333333333331,-5.4185155310824484
2025-09-11,0,142,612.29259522378732,596.91073333333327,-15.381861890454047
2025-09-11,0,143,596.53047938911561,546.36073333333331,-50.169746055782298
2025-09-11,0,144,533.5957465337367,458.28999999999996,-75.305746533736738
2025-09-11,1,1,438.57873223202483,413.19851666666665,-25.380215565358185
2025-09-11,1,2,427.56699483793824,433.46329999999995,5.896305162061708
2025-09-11,1,3,437.7870969234686,473.53500000000003,35.747903076531429
2025-09-11,1,4,438.63418966284644,463.04746666666665,24.413277003820212
2025-09-11,1,5,443.00155167289176,440.43046666666669,-2.5710850062250756
2025-09-11,1,6,453.98885774847855,433.24166666666662,-20.747191081811934
2025-09-11,1,7,450.31217995652827,430.27945,-20.032729956528271
2025-09-11,1,8,435.98550306150833,420.66050000000001,-15.325003061508312
2025-09-11,1,9,441.63444104102905,411.43333333333334,-30.201107707695712
2025-09-11,1,10,439.00550197948536,417.27629999999999,-21.729201979485367
2025-09-11,1,11,439.87916019816953,415.50810000000001,-24.371060198169516
2025-09-11,1,12,437.22537284968979,415.56999999999999,-21.655372849689797
2025-09-11,1,13,437.75654396162219,447.39076666666665,9.6342227050444649
2025-09-11,1,14,436.69232265285876,459.20663333333329,22.514310680474523
2025-09-11,1,15,444.14951656569298,446.0333333333333,1.8838167676403259
2025-09-11,1,16,436.42088054815764,453.28794999999997,16.867069451842326
2025-09-11,1,17,427.86988416103753,458.55241666666666,30.682532505629126
2025-09-11,1,18,434.49104906298368,449.02333333333331,14.532284270349635
2025-09-11,1,19,443.38150241015182,438.12365,-5.2578524101518269
2025-09-11,1,20,444.18599471168392,434.39761666666664,-9.7883780450172821
2025-09-11,1,21,438.61444212305202,433.11166666666668,-5.5027754563853364
2025-09-11,1,22,438.91612281955435,428.52890000000002,-10.387222819554324
2025-09-11,1,23,437.90742729360636,455.01603333333333,17.108606039726965
2025-09-11,1,24,435.03695625279056,490.76666666666665,55.729710413876091
2025-09-11,1,25,446.40618742937585,475.09511666666668,28.688929237290836
2025-09-11,1,26,446.30522951291476,454.92948333333334,8.6242538204185735
2025-09-11,1,27,442.76044729233075,455.23499999999996,12.474552707669204
2025-09-11,1,28,446.37854562835167,455.25971666666669,8.8811710383150171
2025-09-11,1,29,446.33629868957615,450.26929999999999,3.9330013104238333
2025-09-11,1,30,441.9739569617696,450.75166666666672,8.77770970489712
2025-09-11,1,31,445.57405332681952,465.14000000000004,19.56594667318052
2025-09-11,1,32,445.90580992692065,453.99559999999997,8.089790073079314
2025-09-11,1,33,444.26979977066316,423.72666666666669,-20.543133103996468
2025-09-11,1,34,435.03695625279056,421.46350000000001,-13.57345625279055
2025-09-11,1,35,451.20102873410093,432.10823333333337,-19.092795400767557
2025-09-11,1,36,427.07300436978994,418.78874999999994,-8.2842543697900055
2025-09-11,1,37,387.51205900958183,369.81171666666665,-17.700342342915178
2025-09-11,1,38,365.6613162735851,332.9305333333333,-32.7307829402518
2025-09-11,1,39,290.79572019791141,304.78166666666669,13.985946468755287
2025-09-11,1,40,223.22629454209786,245.04071666666667,21.814422124568807
2025-09-11,1,41,167.97655884986375,225.48045000000002,57.503891150136269
2025-09-11,1,42,189.77710214210842,229.36125000000001,39.584147857891594
2025-09-11,1,43,120.61976784173596,166.1592333333333,45.53946549159734
2025-09-11,1,44,11.365156592469171,114.95698333333333,103.59182674086415
2025-09-11,1,45,-46.998345752322848,100.33,147.32834575232283
2025-09-11,1,46,-80.476573314265053,57.933916666666619,138.41048998093169
2025-09-11,1,47,-104.0295687027749,-37.11869999999999,66.910868702774906
2025-09-11,1,48,-151.16591295109106,-145.39083333333329,5.7750796177577683
2025-09-11,1,49,-214.25342308992799,-201.58996666666667,12.663456423261323
2025-09-11,1,50,-258.74280219505658,-248.67456666666658,10.068235528390005
2025-09-11,1,51,-310.13089091583305,-315.12583333333333,-4.9949424175002832
2025-09-11,1,52,-387.56088959785598,-380.40214999999995,7.1587395978560266
2025-09-11,1,53,-420.93866814255733,-399.36976666666669,21.568901475890641
2025-09-11,1,54,-397.72779149956523,-389.30749999999995,8.4202914995652804
2025-09-11,1,55,-422.06209891436924,-412.95069999999993,9.1113989143693175
2025-09-11,1,56,-463.96270479714991,-444.69676666666669,19.265938130483221
2025-09-11,1,57,-491.56280445325166,-486.76458333333329,4.7982211199183666
2025-09-11,1,58,-506.60322871491553,-566.64103333333333,-60.037804618417795
2025-09-11,1,59,-542.98765720061544,-613.76893333333339,-70.781276132717949
2025-09-11,1,60,-613.44530809290461,-612.16458333333333,1.2807247595712852
2025-09-11,1,61,-655.54597083918463,-614.26086666666663,41.285104172518004
2025-09-11,1,62,-685.89988596660908,-627.17355000000009,58.726335966608985
2025-09-11,1,63,-714.05782661865544,-636.28958333333333,77.768243285322114
2025-09-11,1,64,-763.93335138462714,-635.64173333333326,128.29161805129388
2025-09-11,1,65,-800.80291165110646,-686.79343333333327,114.00947831777319
2025-09-11,1,66,-819.22783716131073,-751.13541666666686,68.092420494643875
2025-09-11,1,67,-796.75609389158217,-730.82111666666663,65.934977224915542
2025-09-11,1,68,-803.13819504258879,-752.40689999999995,50.73129504258884
2025-09-11,1,69,-842.89718447829216,-834.0233333333332,8.8738511449589623
2025-09-11,1,70,-834.60669990214456,-859.47339999999997,-24.866700097855414
2025-09-11,1,71,-837.28672503916641,-838.84578333333332,-1.5590582941669027
2025-09-11,1,72,-867.14222906600708,-823.35041666666677,43.791812399340301
2025-09-11,1,73,-917.03086131202917,-843.3222833333333,73.708577978695871
2025-09-11,1,74,-916.01317423719911,-820.24719999999991,95.765974237199202
2025-09-11,1,75,-868.80226338030263,-774.85749999999996,93.944763380302675
2025-09-11,1,76,-815.45929701620014,-808.01746666666679,7.4418303495333475
2025-09-11,1,77,-792.73589001771018,-838.67716666666672,-45.941276648956546
2025-09-11,1,78,-789.41805592168703,-823.83500000000004,-34.416944078313009
2025-09-11,1,79,-782.30489499404894,-792.90260000000001,-10.59770500595107
2025-09-11,1,80,-759.53227632985033,-728.24621666666678,31.286059663183551
2025-09-11,1,81,-732.53852495369426,-667.16458333333333,65.373941620360938
2025-09-11,1,82,-685.90996508538808,-682.99781666666661,2.9121484187214719
2025-09-11,1,83,-655.81065631572449,-724.39279999999997,-68.582143684275479
2025-09-11,1,84,-647.40494434660172,-745.58624999999995,-98.181305653398226
2025-09-11,1,85,-580.03994883273117,-735.65966666666657,-155.6197178339354
2025-09-11,1,86,-554.96544429906692,-675.33798333333323,-120.37253903426631
2025-09-11,1,87,-563.61118072531974,-594.92791666666665,-31.316735941346906
2025-09-11,1,88,-491.46157137569895,-547.07191666666665,-55.6103452909677
2025-09-11,1,89,-418.10106441026488,-469.57510000000002,-51.474035589735138
2025-09-11,1,90,-386.56782620313169,-365.41374999999999,21.154076203131694
2025-09-11,1,91,-344.15269876400657,-305.52713333333327,38.625565430673305
2025-09-11,1,92,-295.96213926871309,-256.55520000000001,39.406939268713074
2025-09-11,1,93,-232.76605923627258,-195.80749999999998,36.958559236272606
2025-09-11,1,94,-163.36451761773546,-137.28784999999993,26.076667617735524
2025-09-11,1,95,-116.05793552859238,-90.298800000000028,25.759135528592353
2025-09-11,1,96,-70.757768419946089,-54.602083333333361,16.155685086612728
2025-09-11,1,97,-21.70789975074922,-16.501733333333277,5.2061664174159432
2025-09-11,1,98,35.624975826257163,57.317650000000036,21.692674173742873
2025-09-11,1,99,95.401472182149817,150.14874999999998,54.747277817850161
2025-09-11,1,100,149.30021112594591,199.38780000000006,50.087588874054148
2025-09-11,1,101,171.92847788096665,181.56884999999997,9.6403721190333158
2025-09-11,1,102,172.52819568583701,160.12333333333331,-12.404862352503699
2025-09-11,1,103,176.61517328336433,226.53801666666666,49.922843383302336
2025-09-11,1,104,227.56720955442282,283.69929999999999,56.132090445577177
2025-09-11,1,105,296.42286620036356,305.23291666666665,8.8100504663030961
2025-09-11,1,106,392.36023938596509,365.52668333333332,-26.833556052631764
2025-09-11,1,107,432.29132628495654,465.04643333333337,32.755107048376829
2025-09-11,1,108,493.53883559936799,537.85041666666666,44.311581067298675
2025-09-11,1,109,538.53302882618721,517.66731666666658,-20.865712159520626
2025-09-11,1,110,532.40465470113907,515.55813333333333,-16.846521367805735
2025-09-11,1,111,500.1499287278225,549.17999999999995,49.030071272177452
2025-09-11,1,112,496.96636014608725,523.74396666666667,26.777606520579411
2025-09-11,1,113,539.07743881575709,510.32488333333339,-28.752555482423702
2025-09-11,1,114,572.39062019990092,527.92666666666662,-44.463953533234303
2025-09-11,1,115,564.66440948270179,522.66980000000001,-41.994609482701776
2025-09-11,1,116,538.65175191325909,520.77436666666665,-17.877385246592439
2025-09-11,1,117,538.65175191325909,528.85500000000002,-9.7967519132590724
2025-09-11,1,118,576.95458511613322,521.30989999999997,-55.644685116133246
2025-09-11,1,119,585.5877210230484,505.68830000000003,-79.899421023048376
2025-09-11,1,120,553.00455757486372,496.76500000000004,-56.239557574863682
2025-09-11,1,121,555.6575358765208,505.39038333333332,-50.267152543187478
2025-09-11,1,122,556.55966655340137,532.30013333333329,-24.259533220068079
2025-09-11,1,123,548.96052968282368,566.44999999999993,17.489470317176256
2025-09-11,1,124,576.95757117055507,583.22231666666664,6.2647454961115727
2025-09-11,1,125,576.95757117055507,545.37078333333341,-31.586787837221664
2025-09-11,1,126,534.74604490430738,517.0716666666666,-17.674378237640781
2025-09-11,1,127,539.0118014889573,597.11598333333336,58.104181844376058
2025-09-11,1,128,551.56087071765569,614.64833333333331,63.087462615677623
2025-09-11,1,129,551.56087071765569,553.34833333333336,1.7874626156776685
2025-09-11,1,130,564.27988659620462,558.27781666666669,-6.0020699295379245
2025-09-11,1,131,528.8066864722831,534.35711666666668,5.5504301943835799
2025-09-11,1,132,449.47246143507363,476.64333333333337,27.170871898259747
2025-09-11,1,133,450.98496076348215,486.62503333333331,35.640072569851156
2025-09-11,1,134,477.31948414078425,485.79509999999999,8.4756158592157362
2025-09-11,1,135,447.79529975161131,457.56833333333333,9.773033581722018
2025-09-11,1,136,432.72257376813627,465.40789999999998,32.685326231863712
2025-09-11,1,137,446.67838131281081,461.95256666666666,15.274185353855842
2025-09-11,1,138,455.76432533949423,447.70499999999998,-8.0593253394942508
2025-09-11,1,139,458.47955484354344,473.50990000000002,15.030345156456576
2025-09-11,1,140,450.34989599095883,486.88811666666669,36.538220675707862
2025-09-11,1,141,437.23590671028796,462.41333333333336,25.177426623045392
2025-09-11,1,142,435.83912542194503,427.05405000000002,-8.7850754219450096
2025-09-11,1,143,440.05217515877143,402.5645833333333,-37.48759182543813
2025-09-11,1,144,455.2342346146873,411.435,-43.799234614687293
2025-09-11,2,1,433.44872207724171,457.16333333333336,23.714611256091644
2025-09-11,2,2,424.88486869714575,461.0656166666667,36.180747969520951
2025-09-11,2,3,435.18472942627574,421.82166666666666,-13.363062759609079
2025-09-11,2,4,433.26260995608249,414.39345000000003,-18.869159956082456
2025-09-11,2,5,435.54461094195443,427.19226666666668,-8.3523442752877486
2025-09-11,2,6,454.79793647772584,427.57999999999998,-27.217936477725857
2025-09-11,2,7,443.30871444725403,403.0475166666667,-40.261197780587338
2025-09-11,2,8,434.83779135060399,411.18126666666666,-23.656524683937334
2025-09-11,2,9,435.18472942627574,441.46499999999997,6.2802705737242377
2025-09-11,2,10,435.54461094195443,427.55970000000002,-7.9849109419544106
2025-09-11,2,11,434.83779135060399,419.36761666666666,-15.47017468393733
2025-09-11,2,12,435.54461094195443,430.80333333333334,-4.7412776086210897
2025-09-11,2,13,424.23110980933251,424.77691666666669,0.54580685733418477
2025-09-11,2,14,433.62249147176112,422.59871666666663,-11.02377480509449
2025-09-11,2,15,448.4291805668156,425.94,-22.489180566815605
2025-09-11,2,16,435.88264560928087,413.87163333333336,-22.011012275947508
2025-09-11,2,17,426.62087604617977,413.33226666666661,-13.288609379513161
2025-09-11,2,18,433.26260995608249,427.48333333333335,-5.779276622749137
2025-09-11,2,19,435.54461094195443,430.42366666666663,-5.1209442752877976
2025-09-11,2,20,435.54461094195443,424.63436666666666,-10.910244275287766
2025-09-11,2,21,435.54461094195443,422.78666666666663,-12.757944275287798
2025-09-11,2,22,436.91058774424272,431.52198333333331,-5.3886044109094087
2025-09-11,2,23,438.11551028593516,424.77063333333331,-13.344876952601851
2025-09-11,2,24,436.91058774424272,418.27999999999997,-18.630587744242746
2025-09-11,2,25,435.54461094195443,453.39533333333333,17.850722391378895
2025-09-11,2,26,441.08959990915531,476.1060333333333,35.01643342417799
2025-09-11,2,27,441.09254237757119,461.51833333333337,20.425790955762182
2025-09-11,2,28,443.30871444725403,440.42168333333331,-2.8870311139207274
2025-09-11,2,29,443.26774175532006,449.98506666666668,6.7173249113466227
2025-09-11,2,30,442.45851917985948,474.72000000000003,32.261480820140548
2025-09-11,2,31,446.90774096021005,466.10840000000002,19.200659039789969
2025-09-11,2,32,449.96981972510474,456.86803333333336,6.8982136082286161
2025-09-11,2,33,445.03457276522096,462.4083333333333,17.373760568112345
2025-09-11,2,34,438.11569531994877,461.25826666666666,23.142571346717887
2025-09-11,2,35,455.57637971467005,442.88776666666666,-12.68861304800339
2025-09-11,2,36,418.74226485882951,408.78583333333336,-9.9564315254961571
2025-09-11,2,37,372.04549210937574,376.17575000000005,4.130257890624307
2025-09-11,2,38,324.37801992095888,343.3726166666666,18.994596745707724
2025-09-11,2,39,273.19758555853798,304.47750000000002,31.27991444146204
2025-09-11,2,40,216.80627710372752,259.84555,43.039272896272479
2025-09-11,2,41,169.18910434098794,231.50781666666663,62.318712325678689
2025-09-11,2,42,177.10054660971764,210.18999999999997,33.08945339028233
2025-09-11,2,43,130.405403708736,162.76748333333339,32.362079624597385
2025-09-11,2,44,62.978320137689401,106.20650000000001,43.228179862310604
2025-09-11,2,45,-6.0503011461654141,38.867499999999986,44.917801146165402
2025-09-11,2,46,-41.572123674837485,-52.831883333333359,-11.259759658495874
2025-09-11,2,47,-101.46070883731113,-107.29551666666664,-5.8348078293555119
2025-09-11,2,48,-175.55280677256405,-116.08083333333336,59.471973439230695
2025-09-11,2,49,-210.69804506841137,-137.55429999999993,73.143745068411448
2025-09-11,2,50,-255.95641603155545,-205.63508333333326,50.321332698222193
2025-09-11,2,51,-325.76464448532107,-290.3458333333333,35.418811151987768
2025-09-11,2,52,-392.76249370270358,-326.43889999999993,66.323593702703647
2025-09-11,2,53,-393.93318366155728,-335.91906666666677,58.014116994890514
2025-09-11,2,54,-368.98199245664614,-371.71708333333339,-2.7350908766872521
2025-09-11,2,55,-404.43480055683722,-467.09468333333331,-62.65988277649609
2025-09-11,2,56,-444.86016439880035,-546.07338333333337,-101.21321893453302
2025-09-11,2,57,-461.69809677687499,-582.20958333333328,-120.51148655645829
2025-09-11,2,58,-514.67683657059717,-614.9115333333333,-100.23469676273612
2025-09-11,2,59,-544.58583505729098,-641.16666666666663,-96.58083160937565
2025-09-11,2,60,-579.28503824413565,-690.29958333333332,-111.01454508919767
2025-09-11,2,61,-633.49033953497405,-793.66528333333338,-160.17494379835932
2025-09-11,2,62,-693.15142905377888,-823.68209999999999,-130.53067094622111
2025-09-11,2,63,-718.38064618462465,-796.66291666666677,-78.282270482042122
2025-09-11,2,64,-746.82281400438342,-856.27140000000009,-109.44858599561667
