scenario,t,source_excel_row,source_endpoint,interval,start_minute,end_minute,price_yuan_per_kwh,load_kw,pv_kw,load_kwh,pv_kwh,G,C,D,E,W,u
eta095_l95_pv105,33,34,05:30:00,05:20-05:30,320,330,0.4301,3400.7192749999995,114.42039000000001,566.7865458333332,19.070065,547.7164808333332,0.0,0.0,8136.561031004383,0.0,0.0
eta095_l95_pv105,34,35,05:40:00,05:30-05:40,330,340,0.3713,3311.81305,193.36831500000002,551.9688416666665,32.228052500000004,1353.0741224999997,833.3333333333333,0.0,8928.22769767105,0.0,1.0
eta095_l95_pv105,35,36,05:50:00,05:40-05:50,340,350,0.5708,3632.70443,290.91111,605.4507383333332,48.485185,0.0,0.0,556.9655533333332,8341.948167846487,0.0,0.0
eta095_l95_pv105,36,37,06:00:00,05:50-06:00,350,360,0.9099,4178.169064999999,407.97687,696.3615108333332,67.996145,0.0,0.0,628.3653658333333,7680.510940653505,0.0,0.0
eta095_l95_pv105,37,38,06:10:00,06:00-06:10,360,370,0.9368,4231.311685,547.344315,705.2186141666666,91.2240525,0.0,0.0,613.9945616666666,7034.200875741224,0.0,0.0
eta095_l95_pv105,38,39,06:20:00,06:10-06:20,370,380,0.8758,4153.202305,706.4060850000001,692.2003841666666,117.7343475,0.0,0.0,574.4660366666666,6429.499784513154,0.0,0.0
eta095_l95_pv105,39,40,06:30:00,06:20-06:30,380,390,0.8759,4173.3053500000005,886.437405,695.5508916666668,147.7395675,0.0,0.0,547.8113241666667,5852.856285390347,0.0,0.0
eta095_l95_pv105,40,41,06:40:00,06:30-06:40,390,400,0.8601,4165.365819999999,1091.65812,694.2276366666665,181.94302000000002,0.0,0.0,512.2846166666665,5313.609320478066,0.0,0.0
eta095_l95_pv105,41,42,06:50:00,06:40-06:50,400,410,0.8442,4213.036915,1322.3043750000002,702.1728191666666,220.38406250000003,0.0,0.0,481.7887566666666,4806.463260828944,0.0,0.0
eta095_l95_pv105,42,43,07:00:00,06:50-07:00,410,420,0.8334,4297.283295,1584.0633900000003,716.2138825,264.01056500000004,0.0,0.0,452.2033174999999,4330.459768723681,0.0,0.0
eta095_l95_pv105,43,44,07:10:00,07:00-07:10,420,430,0.8092,4297.868495,1880.981235,716.3114158333333,313.4968725,0.0,0.0,402.8145433333333,3906.444459951751,0.0,0.0
eta095_l95_pv105,44,45,07:20:00,07:10-07:20,430,440,0.7972,4318.5923649999995,2189.7608250000003,719.7653941666666,364.9601375,0.0,0.0,354.80525666666665,3532.9652424078913,0.0,0.0
eta095_l95_pv105,45,46,07:30:00,07:20-07:30,440,450,0.7644,4297.07971,2500.3241550000002,716.1799516666665,416.7206925,0.0,0.0,299.4592591666665,3217.744969600874,0.0,0.0
eta095_l95_pv105,46,47,07:40:00,07:30-07:40,450,460,0.6899,4164.18877,2817.3339600000004,694.0314616666667,469.55566000000005,0.0,0.0,224.47580166666665,2981.4546520570143,0.0,0.0
eta095_l95_pv105,47,48,07:50:00,07:40-07:50,460,470,0.86,4664.936905,3135.67296,777.4894841666666,522.61216,0.0,0.0,254.87732416666654,2713.162731881576,0.0,0.0
eta095_l95_pv105,48,49,08:00:00,07:50-08:00,470,480,1.1617,5509.746064999999,3453.6642,918.2910108333332,575.6107,0.0,0.0,342.68031083333324,2352.4466152149093,0.0,0.0
eta095_l95_pv105,49,50,08:10:00,08:00-08:10,480,490,1.1683,5590.584699999999,3773.0293650000003,931.7641166666666,628.8382275,0.0,0.0,302.9258891666666,2033.5772581973656,0.0,0.0
eta095_l95_pv105,50,51,08:20:00,08:10-08:20,490,500,1.0956,5460.667734999999,4085.2698600000003,910.1112891666666,680.8783099999999,0.0,0.0,229.2329791666666,1792.2793853903481,0.0,0.0
eta095_l95_pv105,51,52,08:30:00,08:20-08:30,500,510,1.0849,5480.605195,4390.4087850000005,913.4341991666666,731.7347975,0.0,0.0,181.69940166666663,1601.0168573201727,0.0,0.0
eta095_l95_pv105,52,53,08:40:00,08:30-08:40,510,520,1.061,5466.499975,4695.353985,911.0833291666667,782.5589975,0.0,0.0,128.52433166666663,1465.7280871447342,0.0,0.0
eta095_l95_pv105,53,54,08:50:00,08:40-08:50,520,530,1.043,5532.971665,4990.46856,922.1619441666666,831.7447599999999,0.0,0.0,90.41718416666663,1370.552103811401,0.0,0.0
eta095_l95_pv105,54,55,09:00:00,08:50-09:00,530,540,1.036,5656.547095,5273.00277,942.7578491666667,878.833795,0.0,0.0,63.92405416666668,1303.2636257412255,0.0,0.0
eta095_l95_pv105,55,56,09:10:00,09:00-09:10,540,550,1.0147,5661.02112,5549.68323,943.50352,924.9472049999999,0.0,0.0,18.55631500000004,1283.7306625833307,0.0,0.0
eta095_l95_pv105,56,57,09:20:00,09:10-09:20,550,560,0.9922,5633.07763,5820.332910000001,938.8462716666667,970.0554850000001,0.0,31.209213333333423,0.0,1313.3794152499975,0.0,1.0
eta095_l95_pv105,57,58,09:30:00,09:20-09:30,560,570,0.97,5627.5936599999995,6077.829765,937.9322766666666,1012.9716275,0.0,75.0393508333334,0.0,1384.666798541664,0.0,1.0
eta095_l95_pv105,58,59,09:40:00,09:30-09:40,570,580,0.9422,5612.2067,6312.73692,935.3677833333333,1052.12282,0.0,116.7550366666668,0.0,1495.5840833749976,0.0,1.0
eta095_l95_pv105,59,60,09:50:00,09:40-09:50,580,590,0.9569,5604.169889999999,6526.96044,934.0283149999999,1087.82674,0.0,153.79842500000007,0.0,1641.6925871249978,0.0,1.0
eta095_l95_pv105,60,61,10:00:00,09:50-10:00,590,600,0.9977,5607.10862,6730.073805000001,934.5181033333333,1121.6789675,0.0,187.16086416666667,0.0,1819.495408083331,0.0,1.0
eta095_l95_pv105,61,62,10:10,10:00-10:10,600,610,0.9919,5602.605334999999,6929.34984,933.7675558333332,1154.89164,0.0,221.12408416666688,0.0,2029.5632880416647,0.0,1.0
eta095_l95_pv105,62,63,10:20,10:10-10:20,610,620,0.9588,5592.41896,7105.056420000001,932.0698266666666,1184.17607,0.0,252.1062433333334,0.0,2269.0642192083315,0.0,1.0
eta095_l95_pv105,63,64,10:30,10:20-10:30,620,630,0.9549,5579.797259999999,7260.321915,929.9662099999999,1210.0536525,0.0,280.08744250000007,0.0,2535.1472895833313,0.0,1.0
eta095_l95_pv105,64,65,10:40,10:30-10:40,630,640,0.9839,5565.129260000001,7417.415565,927.5215433333333,1236.2359275,0.0,308.7143841666666,0.0,2828.4259545416644,0.0,1.0
eta095_l95_pv105,65,66,10:50,10:40-10:50,640,650,0.799,5552.74506,7557.303075,925.45751,1259.5505125,0.0,334.0930025,0.0,3145.8143069166645,0.0,1.0
eta095_l95_pv105,66,67,11:00,10:50-11:00,650,660,0.5025,5547.105764999999,7668.26991,924.5176274999999,1278.044985,0.0,353.5273575000001,0.0,3481.6652965416647,0.0,1.0
eta095_l95_pv105,67,68,11:10,11:00-11:10,660,670,0.4662,5546.774785,7757.06904,924.4624641666666,1292.84484,0.0,368.3823758333334,0.0,3831.6285535833313,0.0,1.0
eta095_l95_pv105,68,69,11:20,11:10-11:20,670,680,0.5007,5532.265909999999,7832.18835,922.0443183333332,1305.364725,0.0,383.3204066666667,0.0,4195.782939916665,0.0,1.0
eta095_l95_pv105,69,70,11:30,11:20-11:30,680,690,0.4827,5524.05354,7896.7550550000005,920.6755899999999,1316.1258425,0.0,395.45025250000015,0.0,4571.460679791665,0.0,1.0
eta095_l95_pv105,70,71,11:40,11:30-11:40,690,700,0.4785,5540.775344999999,7946.614095000001,923.4625574999999,1324.4356825000002,0.0,400.9731250000003,0.0,4952.385148541665,0.0,1.0
eta095_l95_pv105,71,72,11:50,11:40-11:50,700,710,0.4662,5427.25595,7971.761595000001,904.5426583333332,1328.6269325,0.0,424.0842741666669,0.0,5355.265208999999,0.0,1.0
eta095_l95_pv105,72,73,12:00,11:50-12:00,710,720,0.4432,5243.487665,7981.095465,873.9146108333332,1330.1825775,0.0,456.2679666666668,0.0,5788.719777333333,0.0,1.0
eta095_l95_pv105,73,74,12:10,12:00-12:10,720,730,0.4411,5220.051164999999,7992.9318,870.0085274999999,1332.1553,0.0,462.1467725,0.0,6227.759211208333,0.0,1.0
eta095_l95_pv105,74,75,12:20,12:10-12:20,730,740,0.4551,5238.72978,7982.78502,873.1216299999999,1330.46417,0.0,457.3425400000001,0.0,6662.234624208333,0.0,1.0
eta095_l95_pv105,75,76,12:30,12:20-12:30,740,750,0.4463,5211.537549999999,7931.896560000001,868.5895916666666,1321.9827599999999,0.0,453.3931683333333,0.0,7092.958134125,0.0,1.0
eta095_l95_pv105,76,77,12:40,12:30-12:40,750,760,0.4113,5189.244659999999,7846.37532,864.8741099999999,1307.7292200000002,390.47822333333295,833.3333333333333,0.0,7884.624800791666,0.0,1.0
eta095_l95_pv105,77,78,12:50,12:40-12:50,760,770,0.5682,5287.80127,7763.08806,881.3002116666667,1293.84801,0.0,412.5477983333333,0.0,8276.545209208332,0.0,1.0
eta095_l95_pv105,78,79,13:00,12:50-13:00,770,780,0.8279,5439.467059999999,7678.437795,906.5778433333331,1279.7396325,0.0,373.16178916666684,0.0,8631.048908916666,0.0,1.0
eta095_l95_pv105,79,80,13:10,13:00-13:10,780,790,0.8636,5452.520915,7554.268050000001,908.7534858333333,1259.044675,0.0,350.29118916666675,0.0,8963.825538624998,0.0,1.0
eta095_l95_pv105,80,81,13:20,13:10-13:20,790,800,0.8416,5428.94942,7405.793955,904.8249033333333,1234.2989925,0.0,329.47408916666666,0.0,9276.825923333332,0.0,1.0
eta095_l95_pv105,81,82,13:30,13:20-13:30,800,810,0.8618,5431.957974999999,7255.92672,905.3263291666666,1209.3211199999998,0.0,303.99479083333324,0.0,9565.620974624999,0.0,1.0
eta095_l95_pv105,82,83,13:40,13:30-13:40,810,820,0.8623,5422.83617,7111.027875000001,903.8060283333332,1185.1713125,0.0,281.3652841666669,0.0,9832.917994583333,0.0,1.0
eta095_l95_pv105,83,84,13:50,13:40-13:50,820,830,0.9026,5412.07229,6937.728,902.0120483333333,1156.2879999999998,0.0,254.27595166666651,0.0,10074.480148666666,0.0,1.0
eta095_l95_pv105,84,85,14:00,13:50-14:00,830,840,0.9754,5407.683385,6733.133925,901.2805641666666,1122.1889875,0.0,220.9084233333333,0.0,10284.343150833332,0.0,1.0
eta095_l95_pv105,85,86,14:10,14:00-14:10,840,850,1.0002,5402.772645,6524.71659,900.4621074999999,1087.452765,0.0,186.9906575000001,0.0,10461.984275458333,0.0,1.0
eta095_l95_pv105,86,87,14:20,14:10-14:20,850,860,0.9978,5395.0139,6300.74676,899.1689833333334,1050.12446,0.0,150.95547666666664,0.0,10605.391978291667,0.0,1.0
eta095_l95_pv105,87,88,14:30,14:20-14:30,860,870,1.0271,5385.978259999999,6055.33068,897.6630433333331,1009.22178,0.0,111.55873666666685,0.0,10711.372778125,0.0,1.0
eta095_l95_pv105,88,89,14:40,14:30-14:40,870,880,1.0906,5380.98506,5797.58193,896.8308433333333,966.263655,0.0,69.43281166666668,0.0,10777.333949208334,0.0,1.0
eta095_l95_pv105,89,90,14:50,14:40-14:50,880,890,0.9376,5389.066045,5532.22005,898.1776741666666,922.036675,0.0,23.85900083333331,0.0,10800.0,0.0,1.0
eta095_l95_pv105,90,91,15:00,14:50-15:00,890,900,0.6694,5398.14168,5260.20096,899.6902799999999,876.70016,22.990119999999933,0.0,-0.0,10800.0,0.0,0.0
eta095_l95_pv105,91,92,15:10,15:00-15:10,900,910,0.66,5385.568525,4980.62082,897.5947541666667,830.1034700000001,67.49128416666656,0.0,0.0,10800.0,0.0,0.0
eta095_l95_pv105,92,93,15:20,15:10-15:20,910,920,0.7217,5373.546845,4694.7852,895.5911408333333,782.4642,113.12694083333326,0.0,-0.0,10800.0,0.0,0.0
eta095_l95_pv105,93,94,15:30,15:20-15:30,920,930,0.7308,5374.232365,4397.612625000001,895.7053941666666,732.9354375,162.76995666666653,0.0,-0.0,10800.0,0.0,0.0
eta095_l95_pv105,94,95,15:40,15:30-15:40,930,940,0.7534,5379.47076,4083.862755,896.57846,680.6437925,215.93466749999993,0.0,-0.0,10800.0,0.0,0.0
eta095_l95_pv105,95,96,15:50,15:40-15:50,940,950,0.7823,5385.79662,3774.32433,897.63277,629.054055,268.5787150000001,0.0,-0.0,10800.0,0.0,0.0
eta095_l95_pv105,96,97,16:00,15:50-16:00,950,960,0.8055,5389.802865,3469.08219,898.3004774999999,578.180365,320.1201124999999,0.0,-0.0,10800.0,0.0,0.0
eta095_l95_pv105,97,98,16:10,16:00-16:10,960,970,0.8271,5387.4638700000005,3148.3459350000003,897.910645,524.7243225,373.1863225000001,0.0,-0.0,10800.0,0.0,0.0
eta095_l95_pv105,98,99,16:20,16:10-16:20,970,980,0.8519,5378.51297,2821.7837550000004,896.4188283333333,470.2972925000001,426.1215358333332,0.0,0.0,10800.0,0.0,0.0
eta095_l95_pv105,99,100,16:30,16:20-16:30,980,990,0.8791,5382.59759,2502.336795,897.0995983333333,417.05613250000005,480.0434658333333,0.0,-0.0,10800.0,0.0,0.0
eta095_l95_pv105,100,101,16:40,16:30-16:40,990,1000,0.9024,5404.58534,2193.5808300000003,900.7642233333332,365.596805,535.1674183333332,0.0,-0.0,10800.0,0.0,0.0
eta095_l95_pv105,101,102,16:50,16:40-16:50,1000,1010,0.9163,5323.47833,1880.6370450000002,887.2463883333332,313.43950750000005,573.8068808333333,0.0,-0.0,10800.0,0.0,0.0
eta095_l95_pv105,102,103,17:00,16:50-17:00,1010,1020,0.9264,5193.3767800000005,1576.814715,865.5627966666666,262.8024525,602.7603441666665,0.0,-0.0,10800.0,0.0,0.0
eta095_l95_pv105,103,104,17:10,17:00-17:10,1020,1030,0.9462,5194.024205,1317.930915,865.6707008333333,219.6551525,646.0155483333333,0.0,-0.0,10800.0,0.0,0.0
eta095_l95_pv105,104,105,17:20,17:10-17:20,1030,1040,0.9742,5191.49065,1088.148915,865.2484416666666,181.35815250000002,683.8902891666667,0.0,-0.0,10800.0,0.0,0.0
eta095_l95_pv105,105,106,17:30,17:20-17:30,1040,1050,0.9862,5217.82351,878.6163750000001,869.6372516666667,146.43606250000002,723.2011891666666,0.0,0.0,10800.0,0.0,0.0
eta095_l95_pv105,106,107,17:40,17:30-17:40,1050,1060,0.976,5340.64426,698.492865,890.1073766666667,116.4154775,773.6918991666668,0.0,0.0,10800.0,0.0,0.0
eta095_l95_pv105,107,108,17:50,17:40-17:50,1060,1070,1.0742,4836.65197,542.50959,806.1086616666665,90.41826499999999,715.6903966666665,0.0,-0.0,10800.0,0.0,0.0
eta095_l95_pv105,108,109,18:00,17:50-18:00,1070,1080,1.2313,3998.14036,406.006755,666.3567266666666,67.6677925,598.6889341666666,0.0,0.0,10800.0,0.0,0.0
eta095_l95_pv105,109,110,18:10,18:00-18:10,1080,1090,1.2561,3916.6230449999994,289.582965,652.7705074999999,48.2638275,0.0,0.0,604.5066799999998,10163.677178947368,0.0,0.0
eta095_l95_pv105,110,111,18:20,18:10-18:20,1090,1100,1.2447,4043.13901,192.10023,673.8565016666666,32.016705,641.8397966666666,0.0,0.0,10163.677178947368,0.0,0.0
eta095_l95_pv105,111,112,18:30,18:20-18:30,1100,1110,1.2545,4014.65478,113.75847,669.1091299999999,18.959744999999998,238.52280250000024,0.0,411.6265824999997,9730.386039473684,0.0,0.0
eta095_l95_pv105,112,113,18:40,18:30-18:40,1110,1120,1.2522,4021.6714799999995,57.027705000000005,670.2785799999999,9.5046175,660.7739624999999,0.0,0.0,9730.386039473684,0.0,0.0
eta095_l95_pv105,113,114,18:50,18:40-18:50,1120,1130,1.2881,4034.1393749999993,19.589745,672.3565624999999,3.2649575000000004,0.0,0.0,669.0916049999998,9026.079086842105,0.0,0.0
eta095_l95_pv105,114,115,19:00,18:50-19:00,1130,1140,1.3466,4027.220525,0.289065,671.2034208333332,0.0481775,0.0,0.0,671.1552433333333,8319.599883333332,0.0,0.0
eta095_l95_pv105,115,116,19:10,19:00-19:10,1140,1150,1.3523,4032.4349799999995,0.24108000000000002,672.0724966666666,0.04018,0.0,0.0,672.0323166666666,7612.197444736841,0.0,0.0
eta095_l95_pv105,116,117,19:20,19:10-19:20,1150,1160,1.3445,4039.322765,0.630735,673.2204608333333,0.1051225,0.0,0.0,673.1153383333333,6903.654983333333,0.0,0.0
eta095_l95_pv105,117,118,19:30,19:20-19:30,1160,1170,1.3483,4043.847235,0.0,673.9745391666665,0.0,0.0,0.0,673.9745391666665,6194.2081,0.0,0.0
eta095_l95_pv105,118,119,19:40,19:30-19:40,1170,1180,1.349,4054.0249649999996,0.0,675.6708275,0.0,0.0,0.0,675.6708275,5482.975649999999,0.0,0.0
eta095_l95_pv105,119,120,19:50,19:40-19:50,1180,1190,1.3473,4056.47625,0.0,676.079375,0.0,0.0,0.0,676.079375,4771.313149999999,0.0,0.0
eta095_l95_pv105,120,121,20:00,19:50-20:00,1190,1200,1.3482,4055.2366899999993,0.0,675.8727816666665,0.0,0.0,0.0,675.8727816666665,4059.868116666666,0.0,0.0
eta095_l95_pv105,121,122,20:10,20:00-20:10,1200,1210,1.3513,4068.113275,0.0,678.0188791666666,0.0,0.0,0.0,678.0188791666666,3346.164033333333,0.0,0.0
eta095_l95_pv105,122,123,20:20,20:10-20:20,1210,1220,1.34,4077.1196549999995,0.0,679.5199425,0.0,0.0,0.0,679.5199425,2630.879883333333,0.0,0.0
eta095_l95_pv105,123,124,20:30,20:20-20:30,1220,1230,1.3489,4076.793045,0.0,679.4655075,0.0,0.0,0.0,679.4655075,1915.6530333333333,0.0,0.0
eta095_l95_pv105,124,125,20:40,20:30-20:40,1230,1240,1.3952,4079.2222899999997,0.0,679.8703816666666,0.0,0.0,0.0,679.8703816666666,1200.0,0.0,0.0
eta095_l95_pv105,125,126,20:50,20:40-20:50,1240,1250,1.2226,4080.452825,0.0,680.0754708333332,0.0,680.0754708333332,0.0,-0.0,1200.0,0.0,0.0
eta095_l95_pv105,126,127,21:00,20:50-21:00,1250,1260,0.9332,4086.929165,0.0,681.1548608333334,0.0,681.1548608333334,0.0,0.0,1200.0,0.0,-0.0
eta095_l95_pv105,127,128,21:10,21:00-21:10,1260,1270,0.9068,4104.91371,0.0,684.152285,0.0,684.152285,-0.0,0.0,1200.0,0.0,-0.0
eta095_l95_pv105,128,129,21:20,21:10-21:20,1270,1280,0.9371,4087.21274,0.0,681.2021233333332,0.0,681.2021233333332,0.0,0.0,1200.0,0.0,0.0
eta095_l95_pv105,129,130,21:30,21:20-21:30,1280,1290,0.9371,4106.54201,0.0,684.4236683333334,0.0,684.4236683333334,0.0,0.0,1200.0,0.0,0.0
eta095_l95_pv105,130,131,21:40,21:30-21:40,1290,1300,0.9871,4207.367885,0.0,701.2279808333332,0.0,701.2279808333332,0.0,0.0,1200.0,0.0,0.0
eta095_l95_pv105,131,132,21:50,21:40-21:50,1300,1310,0.7764,3828.6533299999996,0.0,638.1088883333332,0.0,638.1088883333332,0.0,-0.0,1200.0,0.0,0.0
eta095_l95_pv105,132,133,22:00,21:50-22:00,1310,1320,0.4209,3194.604805,0.0,532.4341341666666,0.0,1365.7674674999998,833.3333333333333,0.0,1991.6666666666665,0.0,1.0
eta095_l95_pv105,133,134,22:10,22:00-22:10,1320,1330,0.3859,3143.92373,0.0,523.9872883333333,0.0,1357.3206216666665,833.3333333333333,0.0,2783.333333333333,0.0,1.0
eta095_l95_pv105,134,135,22:20,22:10-22:20,1330,1340,0.4368,3242.3084849999996,0.0,540.3847474999999,0.0,540.3847474999999,0.0,0.0,2783.333333333333,0.0,0.0
eta095_l95_pv105,135,136,22:30,22:20-22:30,1340,1350,0.4198,3212.834735,0.0,535.4724558333334,0.0,1368.8057891666667,833.3333333333333,0.0,3574.9999999999995,0.0,1.0
eta095_l95_pv105,136,137,22:40,22:30-22:40,1350,1360,0.4186,3217.23124,0.0,536.2052066666666,0.0,1369.53854,833.3333333333333,0.0,4366.666666666666,0.0,1.0
eta095_l95_pv105,137,138,22:50,22:40-22:50,1360,1370,0.4241,3230.46037,0.0,538.4100616666665,0.0,538.4100616666665,0.0,0.0,4366.666666666666,0.0,-1.554312234475219e-14
eta095_l95_pv105,138,139,23:00,22:50-23:00,1370,1380,0.4237,3229.2804699999997,0.0,538.2134116666666,0.0,1371.5467449999999,833.3333333333333,0.0,5158.333333333332,0.0,1.0
eta095_l95_pv105,139,140,23:10,23:00-23:10,1380,1390,0.4248,3236.631855,0.0,539.4386425,0.0,539.4386425,0.0,0.0,5158.333333333332,0.0,0.0
eta095_l95_pv105,140,141,23:20,23:10-23:20,1390,1400,0.424,3245.3442099999997,0.0,540.8907016666666,0.0,540.8907016666666,-0.0,0.0,5158.333333333332,0.0,-0.0
eta095_l95_pv105,141,142,23:30,23:20-23:30,1400,1410,0.422,3250.882045,0.0,541.8136741666666,0.0,1375.1470074999997,833.3333333333331,0.0,5949.999999999998,0.0,0.9999999999999999
eta095_l95_pv105,142,143,23:40,23:30-23:40,1410,1420,0.424,3258.207685,0.0,543.0346141666666,0.0,595.666193114037,52.631578947370336,0.0,6000.0,0.0,1.0000000000000155
eta095_l95_pv105,143,144,23:50,23:40-23:50,1420,1430,0.4271,3267.10795,0.0,544.5179916666666,0.0,544.5179916666666,0.0,0.0,6000.0,0.0,-0.0
eta095_l95_pv105,144,145,0:00+1,23:50-24:00,1430,1440,0.4276,3272.4896049999998,0.0,545.4149341666665,0.0,545.4149341666665,0.0,0.0,6000.0,0.0,0.0
eta095_l100_pv95,1,2,00:10:00,00:00-00:10,0,10,0.4248,3439.8466,0.0,573.3077666666666,0.0,1406.6410999999998,833.3333333333333,0.0,6791.666666666667,0.0,1.0
eta095_l100_pv95,2,3,00:20:00,00:10-00:20,10,20,0.4245,3437.9792,0.0,572.9965333333333,0.0,1406.3298666666665,833.3333333333333,0.0,7583.333333333334,0.0,1.0
eta095_l100_pv95,3,4,00:30:00,00:20-00:30,20,30,0.4269,3444.3031,0.0,574.0505166666667,0.0,1407.38385,833.3333333333333,0.0,8375.0,0.0,1.0
eta095_l100_pv95,4,5,00:40:00,00:30-00:40,30,40,0.4272,3454.4437,0.0,575.7406166666666,0.0,1409.07395,833.3333333333333,0.0,9166.666666666666,0.0,1.0
eta095_l100_pv95,5,6,00:50:00,00:40-00:50,40,50,0.4271,3458.8273,0.0,576.4712166666666,0.0,1409.8045499999998,833.3333333333333,0.0,9958.333333333332,0.0,1.0
eta095_l100_pv95,6,7,01:00:00,00:50-01:00,50,60,0.4285,3459.8401,0.0,576.6400166666666,0.0,576.6400166666666,0.0,0.0,9958.333333333332,0.0,0.0
eta095_l100_pv95,7,8,01:10:00,01:00-01:10,60,70,0.4311,3467.1582,0.0,577.8597,0.0,577.8597,0.0,0.0,9958.333333333332,0.0,-0.0
eta095_l100_pv95,8,9,01:20:00,01:10-01:20,70,80,0.4302,3467.9632,0.0,577.9938666666667,0.0,577.9938666666667,0.0,0.0,9958.333333333332,0.0,0.0
eta095_l100_pv95,9,10,01:30:00,01:20-01:30,80,90,0.4279,3466.9683,0.0,577.82805,0.0,630.4596289473703,52.631578947370336,0.0,10008.333333333334,0.0,1.0
eta095_l100_pv95,10,11,01:40:00,01:30-01:40,90,100,0.4312,3482.4927,0.0,580.41545,0.0,580.41545,0.0,0.0,10008.333333333334,0.0,0.0
eta095_l100_pv95,11,12,01:50:00,01:40-01:50,100,110,0.4333,3495.0841,0.0,582.5140166666666,0.0,582.5140166666666,0.0,0.0,10008.333333333334,0.0,-0.0
eta095_l100_pv95,12,13,02:00:00,01:50-02:00,110,120,0.4311,3498.4443,0.0,583.0740499999999,0.0,583.0740499999999,0.0,0.0,10008.333333333334,0.0,0.0
eta095_l100_pv95,13,14,02:10:00,02:00-02:10,120,130,0.4293,3505.2295,0.0,584.2049166666666,0.0,584.2049166666666,0.0,0.0,10008.333333333334,0.0,0.0
eta095_l100_pv95,14,15,02:20:00,02:10-02:20,130,140,0.4324,3512.6387,0.0,585.4397833333333,0.0,585.4397833333333,0.0,0.0,10008.333333333334,0.0,0.0
eta095_l100_pv95,15,16,02:30:00,02:20-02:30,140,150,0.4367,3516.8685,0.0,586.1447499999999,0.0,586.1447499999999,0.0,0.0,10008.333333333334,0.0,0.0
eta095_l100_pv95,16,17,02:40:00,02:30-02:40,150,160,0.4348,3517.9246,0.0,586.3207666666666,0.0,586.3207666666666,0.0,0.0,10008.333333333334,0.0,0.0
eta095_l100_pv95,17,18,02:50:00,02:40-02:50,160,170,0.4335,3518.5518,0.0,586.4253,0.0,586.4253,0.0,0.0,10008.333333333334,0.0,0.0
eta095_l100_pv95,18,19,03:00:00,02:50-03:00,170,180,0.4357,3521.0976,0.0,586.8496,0.0,586.8496,0.0,0.0,10008.333333333334,0.0,0.0
eta095_l100_pv95,19,20,03:10:00,03:00-03:10,180,190,0.4374,3526.9261,0.0,587.8210166666667,0.0,587.8210166666667,0.0,0.0,10008.333333333334,0.0,0.0
eta095_l100_pv95,20,21,03:20:00,03:10-03:20,190,200,0.4371,3537.2854,0.0,589.5475666666666,0.0,589.5475666666666,0.0,0.0,10008.333333333334,0.0,0.0
eta095_l100_pv95,21,22,03:30:00,03:20-03:30,200,210,0.4356,3544.8808,0.0,590.8134666666666,0.0,590.8134666666666,0.0,0.0,10008.333333333334,0.0,0.0
eta095_l100_pv95,22,23,03:40:00,03:30-03:40,210,220,0.4353,3541.2787,0.0,590.2131166666666,0.0,590.2131166666666,0.0,0.0,10008.333333333334,0.0,0.0
eta095_l100_pv95,23,24,03:50:00,03:40-03:50,220,230,0.436,3546.3976,0.0,591.0662666666666,0.0,591.0662666666666,0.0,0.0,10008.333333333334,0.0,0.0
