id,source_line,section,kind,source_text,code_locations,test_locations,criterion,implementation_linked,real_acceptance,evidence,acceptance_note
Q2F-L1228-S1,1228,2.7.5,sentence,本文固定采用与问题一一致的效率口径：将题目“充放电效率为 90%”解释为充电和放电各自效率，取,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1230-S1,1230,2.7.5,markup,$$,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1231-S1,1231,2.7.5,formula_line,\boxed{,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1232-S1,1232,2.7.5,formula_line,\eta_c=\eta_d=0.9.,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1233-S1,1233,2.7.5,formula_line,},src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1234-S1,1234,2.7.5,markup,$$,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1236-S1,1236,2.7.5,sentence,其中 $c_\tau^{(s)}$ 和 $r_\tau^{(s)}$ 均按母线侧电量定义：充入 $c$ kWh 时电池增加 $0.9c$ kWh；,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1236-S2,1236,2.7.5,sentence,向母线提供 $r$ kWh 时电池减少 $r/0.9$ kWh。,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1236-S3,1236,2.7.5,sentence,问题二全文不再保留 $\sqrt{0.9}$ 等另一套口径；,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1236-S4,1236,2.7.5,sentence,若问题一最终采用不同定义，则两问必须统一后整体重算。,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1238-S1,1238,2.7.6,markup,### 2.7.6 两阶段经济结构、场景响应量、最优性口径与求解形式,src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1240-S1,1240,2.7.6,sentence,从“两阶段经济决策结构”的信息时序看，真正由优化器在每天 0:00 主动选择的日前决策为,src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1242-S1,1242,2.7.6,markup,$$,src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1243-S1,1243,2.7.6,formula_line,\boxed{,src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1244-S1,1244,2.7.6,formula_line,x=,src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1245-S1,1245,2.7.6,formula_line,"\{g_\tau,c_\tau^p,r_\tau^p\}_{\tau=1}^{T}.",src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1246-S1,1246,2.7.6,formula_line,},src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1247-S1,1247,2.7.6,markup,$$,src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1249-S1,1249,2.7.6,sentence,其中，$x$ 在所有随机场景之间共享，且必须在当天真实负荷与光伏实现之前确定。,src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1251-S1,1251,2.7.6,sentence,对任一场景 $s$，定义第二阶段**场景响应量（补救量）向量**,src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1253-S1,1253,2.7.6,markup,$$,src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1254-S1,1254,2.7.6,formula_line,\boxed{,src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1255-S1,1255,2.7.6,formula_line,y^{(s)},src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1256-S1,1256,2.7.6,formula_line,=,src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1257-S1,1257,2.7.6,formula_line,"\{c_\tau^{(s)},r_\tau^{(s)},q_\tau^{(s)},w_\tau^{(s)},E_\tau^{(s)}\}_{\tau=1}^{T}.",src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1258-S1,1258,2.7.6,formula_line,},src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1259-S1,1259,2.7.6,markup,$$,src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1261-S1,1261,2.7.6,sentence,这里的 $y^{(s)}$ 仅用于统一记号，**不应理解为完整场景揭示后可由优化器再次自由选择的一组控制量**。,src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
Q2F-L1261-S2,1261,2.7.6,sentence,其中：,src/q2/optimization.py:19#build_model;src/q2/optimization.py:134#solve_policy;src/q2/optimization.py:206#certify_policy;src/q2/relaxation.py:28#recourse_bound;src/q2/linear_policy.py:13#build_linear_policy;src/q2/linear_policy.py:160#solve_linear_policy,src/q2/test_dispatch.py:62#test_unfixed_policy_replay_matches_solver;src/q2/test_forecast_dispatch.py:184#test_lower_bound_is_not_executed_and_oracles_are_nested;src/q2/test_linear_policy.py:12#LinearPolicyTests,compute,True,False,processed/solver_records.csv;processed/solver_resource_summary.csv,逐候选求解证书已保存；完整全年稳定可靠尚需验收，计算受限34日
